,artist.hotttnesss,bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,latitude,longitude,loudness,mode,mode_confidence,song.hotttnesss,start_of_fade_out,tatums_confidence,tatums_start,tempo,terms_freq,time_signature,time_signature_confidence,year
6179,0.344959866,0.139,0.8698600000000001,0.875,0.37537,203.7024,0.0,815,7.0,0.038,37.15735675013362,-63.93335786851952,-6.547999999999999,1,0.435,0.0,203.702,0.413,0.37537,123.522,1.0,4.0,1.0,1998
6185,0.423300013,0.079,0.88544,1.0,0.1572,299.31057000000004,0.065,3136,7.0,0.439,37.15735675013362,-63.93335786851952,-5.157,1,0.491,0.0,294.44599999999997,0.408,0.1572,165.278,0.91249477,4.0,0.38299999999999995,2004
6187,0.34866477,0.868,0.031889999999999995,0.868,0.031889999999999995,206.52363,0.282,1493,0.0,0.777,37.15735675013362,-63.93335786851952,-10.599,1,0.687,1.0,198.68200000000002,1.0,0.031889999999999995,106.499,1.0,1.0,0.33,2009
6188,0.35312499,0.775,5.39571,0.746,4.630669999999999,221.6224,4.76,1810,9.0,0.6809999999999999,52.883559999999996,-1.97406,-16.503,0,0.815,0.0,199.59900000000002,0.161,4.24744,70.196,0.8204905440000001,4.0,0.42,0
6191,0.351675722,0.46799999999999997,0.07555,0.46799999999999997,0.07555,473.49505999999997,0.0,2700,5.0,0.203,37.15735675013362,-63.93335786851952,-17.276,1,0.042,0.0,421.26800000000003,0.997,0.07555,115.405,0.933309383,1.0,0.737,0
6192,0.543681107,0.013999999999999999,0.13434000000000001,0.8190000000000001,0.13434000000000001,166.86975,0.102,3704,8.0,0.28,37.15735675013362,-63.93335786851952,-9.309,0,0.354,1.0,164.28099999999998,1.0,0.13434000000000001,94.971,0.921020858,4.0,0.584,1998
6193,0.38718194200000006,0.013999999999999999,0.9512200000000001,0.6659999999999999,0.33181,59.95056999999999,0.0,3101,1.0,0.0,35.21962,-80.01955,-6.86,1,0.0,0.0,59.951,0.562,0.33181,96.05799999999999,0.985157556,4.0,0.0,0
6195,0.315617064,0.473,0.22705,0.6559999999999999,0.22705,319.39873,0.35700000000000004,671,0.0,0.41700000000000004,30.33138,-81.6558,-13.157,1,0.209,0.0,309.08099999999996,0.281,0.04942,113.09700000000001,0.945086155,4.0,0.0,0
6196,0.421973968,0.032,0.69501,1.0,0.2411,334.18404,0.19,3263,7.0,0.006,38.25486,-85.7664,-9.691,1,0.348,0.0,331.62199999999996,1.0,0.2411,131.752,0.97641938,4.0,0.7829999999999999,2004
6197,0.42632868399999996,0.075,0.39250999999999997,0.0,0.05341,235.80688999999998,0.657,2726,2.0,0.38799999999999996,37.15735675013362,-63.93335786851952,-9.139,1,0.42200000000000004,0.0,227.08,0.34,0.05341,176.59099999999998,1.0,4.0,0.175,0
6199,0.607792752,0.489,0.05892000000000001,0.489,0.05892000000000001,197.90322,0.0,3911,6.0,0.737,42.33168,-83.04791999999999,-5.431,1,0.614,1.0,197.903,0.426,0.05892000000000001,119.744,0.9246877720000001,1.0,0.754,1971
6200,0.461517205,0.39,0.41668,0.39,0.41668,114.07628000000001,0.0,3113,9.0,0.7390000000000001,40.7174,-74.04323000000001,-13.347000000000001,1,0.72,0.0,104.96,0.986,0.41668,75.11,0.929507055,1.0,0.0,1980
6201,0.0,0.672,0.07177,0.672,0.07177,564.29669,2.171,91,11.0,0.139,37.15735675013362,-63.93335786851952,-28.416,0,0.32899999999999996,0.0,555.99,0.182,0.07177,90.58200000000001,1.0,1.0,0.0,0
6203,0.488536125,0.094,0.21543,0.8340000000000001,0.21543,448.54812000000004,0.0,3320,7.0,0.7909999999999999,37.16793,-95.84501999999999,-5.055,1,0.762,1.0,448.548,0.638,0.02962,161.28799999999998,0.980946877,4.0,0.7140000000000001,2000
6204,0.383863704,0.05,0.69931,1.0,0.0328,202.21341999999999,0.17800000000000002,2591,7.0,0.7559999999999999,51.50632,-0.12714,-11.224,1,0.525,1.0,195.28599999999997,1.0,0.0328,89.99600000000001,0.9215617620000001,4.0,0.743,2002
6205,0.415441656,0.355,0.32982,0.14400000000000002,0.32982,273.84118,32.972,3448,11.0,0.068,33.74831,-84.39111,-16.963,1,0.46799999999999997,0.0,259.617,0.057999999999999996,0.32982,87.581,1.0,4.0,0.727,1993
6206,0.32008692699999997,0.8759999999999999,0.09823,0.8759999999999999,0.09823,166.39955,0.36700000000000005,1260,8.0,0.303,37.15735675013362,-63.93335786851952,-8.762,1,0.5589999999999999,0.0,162.38299999999998,0.5,0.09823,155.065,1.0,1.0,0.0,0
6208,0.395352793,0.001,0.7400399999999999,1.0,0.16696,274.54649,0.086,1099,2.0,0.628,37.15735675013362,-63.93335786851952,-9.213,1,0.728,1.0,269.735,0.591,0.16696,103.99700000000001,0.93696032,4.0,0.973,1997
6209,0.35233866799999997,0.004,0.93201,0.051,0.36684,205.40036,0.20600000000000002,2179,2.0,0.086,37.15735675013362,-63.93335786851952,-4.129,1,0.29100000000000004,0.0,201.822,0.434,0.07847,104.036,0.994859897,4.0,0.605,1999
6211,0.439880513,0.401,0.56603,0.0,0.56603,131.10811999999999,2.7110000000000003,2498,2.0,0.855,37.271879999999996,-119.27023,-15.001,1,0.768,0.0,116.57600000000001,0.0,0.23571999999999999,91.523,1.0,4.0,0.537,1997
6212,0.370057829,0.857,0.33275,0.857,0.33275,172.59056999999999,0.136,1194,4.0,0.67,37.15735675013362,-63.93335786851952,-17.075,1,0.628,0.0,162.238,0.0,0.33275,82.016,0.921070506,1.0,1.0,0
6214,0.553566172,0.78,0.64274,0.0,0.10432999999999999,225.41016000000002,0.0,3489,8.0,0.332,37.15735675013362,-63.93335786851952,-9.531,0,0.469,1.0,219.858,0.8220000000000001,0.10432999999999999,130.67700000000002,0.944224483,4.0,0.0,1994
6215,0.306197459,0.524,0.78564,0.7759999999999999,0.03755,203.25832,0.0,754,11.0,0.684,37.15735675013362,-63.93335786851952,-9.527999999999999,0,0.539,0.0,203.25799999999998,1.0,0.03755,160.336,1.0,4.0,1.0,0
6219,0.57893354,0.052000000000000005,0.51567,0.736,0.19926,193.98485,2.908,3888,1.0,0.541,37.15735675013362,-63.93335786851952,-3.3569999999999998,0,0.508,1.0,189.05700000000002,0.281,0.19926,185.063,0.999740332,4.0,0.0,0
6220,0.355515927,0.02,0.0945,0.585,0.0945,146.02403999999999,0.462,1653,0.0,0.63,34.27798,-87.82828,-15.911,1,0.597,1.0,135.372,0.409,0.0945,144.53799999999998,0.9868949140000001,4.0,0.903,1967
6221,0.440370731,0.003,1.34384,0.738,0.04194,223.05913999999999,0.0,2905,2.0,0.423,37.15735675013362,-63.93335786851952,-7.382999999999999,1,0.637,0.0,223.05900000000003,0.545,0.04194,93.01100000000001,0.980514633,4.0,0.10400000000000001,2003
6222,0.41530364299999994,0.012,0.9423,0.929,0.40055,294.86975,0.073,2225,0.0,0.386,37.15735675013362,-63.93335786851952,-7.028,1,0.547,0.0,286.134,0.998,0.12834,111.40799999999999,1.0,4.0,1.0,0
6223,0.394282621,0.049,1.12314,0.0,0.40543,161.43628,2.165,2743,7.0,0.08900000000000001,37.15735675013362,-63.93335786851952,-25.752,1,0.539,0.0,152.636,0.0,0.40543,91.889,0.9207683520000001,4.0,0.255,2008
6224,0.37537482,0.071,0.47211000000000003,0.657,0.47211000000000003,292.17914,2.316,2892,7.0,0.36700000000000005,40.76596,-95.3756,-24.22,1,0.28800000000000003,0.0,283.597,0.122,0.47211000000000003,141.22899999999998,0.925815466,4.0,0.06,2002
6225,0.25614864600000004,0.413,0.14729,0.0,0.14729,196.64934,0.574,191,7.0,0.528,37.15735675013362,-63.93335786851952,-16.862000000000002,0,0.532,0.0,183.33900000000003,0.618,0.14729,205.32299999999998,0.98805169,4.0,0.0,0
6228,0.36096096,0.037000000000000005,0.59682,1.0,0.22193000000000002,298.762,0.171,2294,5.0,0.325,37.15735675013362,-63.93335786851952,-8.149,1,0.419,0.0,277.73400000000004,1.0,0.035410000000000004,159.986,0.9709095390000001,4.0,0.248,0
6229,0.46377172299999997,0.0,0.9045200000000001,0.41700000000000004,0.46221999999999996,230.42567000000003,0.171,2327,4.0,0.708,33.56173,-81.72239,-8.924,1,0.662,0.0,217.217,0.465,0.24663000000000002,135.642,1.0,4.0,0.385,0
6232,0.342192311,1.0,0.26276,1.0,0.26276,170.23955,0.203,2053,3.0,0.32899999999999996,37.15735675013362,-63.93335786851952,-8.873,1,0.46,0.0,161.988,1.0,0.26276,74.73899999999999,0.864547649,1.0,0.0,0
6233,0.24913723,0.151,0.11367000000000001,0.0,0.11367000000000001,52.453419999999994,0.0,114,3.0,0.235,37.15735675013362,-63.93335786851952,-16.945,1,0.209,0.0,52.453,0.0,0.11367000000000001,155.954,1.0,3.0,1.0,0
6237,0.512226738,0.247,0.09858,0.7090000000000001,0.09858,94.9024,2.345,3762,2.0,0.0,34.23294,-102.4102,-19.345,1,0.0,0.0,94.902,0.193,0.09858,148.653,0.999989369,5.0,0.21600000000000003,2005
6240,0.496224349,0.217,0.59737,0.853,0.59737,212.37506000000002,0.32,3576,4.0,0.38299999999999995,25.89958,-97.49553,-8.402999999999999,1,0.49700000000000005,0.0,201.149,0.7,0.37878,136.908,1.0,4.0,0.5720000000000001,0
6241,0.362218957,1.0,0.22769,1.0,0.22769,170.94485,0.171,2798,4.0,0.828,37.15735675013362,-63.93335786851952,-11.732000000000001,1,0.486,0.0,162.55700000000002,0.789,0.22769,143.431,1.0,1.0,0.342,0
6242,0.443547553,1.0,0.55609,1.0,0.55609,198.76526,0.218,3118,7.0,0.635,34.053490000000004,-118.24531999999999,-8.234,1,0.524,1.0,196.4,1.0,0.26486,104.101,1.0,1.0,0.067,1994
6244,0.499826314,0.026000000000000002,1.9371900000000002,0.8109999999999999,0.52253,209.03138,2.386,3544,11.0,0.02,39.55792,-7.844810000000001,-6.309,1,0.324,1.0,206.46,0.24,0.28051,85.515,0.999765395,4.0,0.0,0
6245,0.503151606,0.0,0.78033,0.0,0.78033,291.97016,0.45,3260,8.0,0.265,37.15735675013362,-63.93335786851952,-25.342,1,0.39399999999999996,0.0,283.562,0.585,0.13377,64.01100000000001,0.9896224029999999,1.0,0.39399999999999996,1991
6246,0.54000775,0.8009999999999999,0.64931,0.8059999999999999,0.64931,283.61098,0.0,2389,9.0,0.1,37.15735675013362,-63.93335786851952,-7.6770000000000005,0,0.035,1.0,269.264,0.122,0.30109,85.897,0.972556871,4.0,1.0,2003
6251,0.43870167,0.019,1.00715,0.855,0.53435,159.4771,0.0,2949,4.0,0.127,37.15735675013362,-63.93335786851952,-7.325,1,0.36200000000000004,0.0,159.477,0.8320000000000001,0.29619,117.882,0.996944002,4.0,1.0,0
6254,0.412110495,0.005,1.1063100000000001,0.877,0.51764,87.40526,0.0,3415,5.0,0.361,40.65507,-73.94888,-17.253,1,0.281,1.0,87.405,0.7959999999999999,0.22184,102.399,1.0,4.0,0.0,0
6258,0.367317842,0.023,0.86482,0.0,0.26937,229.32852999999997,2.392,2544,4.0,1.0,-9.181339999999999,-75.00236,-7.973,1,0.747,1.0,222.61,0.142,0.1205,99.984,1.0,4.0,0.7909999999999999,0
6259,0.582205564,0.008,0.5007699999999999,0.978,0.08977,185.99138,0.24100000000000002,3921,9.0,0.69,37.15735675013362,-63.93335786851952,-9.168,1,0.61,1.0,180.59900000000002,0.925,0.08977,146.053,0.9439679740000001,4.0,0.035,2007
6263,0.37456025299999995,0.019,1.1376,0.78,0.5939,341.36771,0.0,1917,11.0,0.152,37.15735675013362,-63.93335786851952,-10.017000000000001,0,0.33299999999999996,0.0,324.377,0.428,0.31934,109.09899999999999,1.0,4.0,1.0,1997
6264,0.424558129,0.07200000000000001,0.47455,0.9079999999999999,0.17224,214.49097999999998,0.14800000000000002,2786,0.0,0.955,37.15735675013362,-63.93335786851952,-9.113999999999999,1,0.966,1.0,210.872,1.0,0.02221,200.016,1.0,4.0,0.727,2006
6268,0.529166983,0.258,0.3476,0.312,0.02905,335.5424,0.0,3514,0.0,0.451,37.15735675013362,-63.93335786851952,-9.277000000000001,1,0.512,1.0,324.899,0.22899999999999998,0.02905,184.00400000000002,1.0,4.0,0.8909999999999999,2009
6270,0.39846996,0.07400000000000001,0.13975,0.966,0.13975,192.65261,0.212,2685,10.0,0.253,34.053490000000004,-118.24531999999999,-13.780999999999999,0,0.397,0.0,188.726,0.265,0.13975,160.011,0.9747798529999999,4.0,0.6559999999999999,1967
6271,0.393762699,0.047,0.22841999999999998,1.0,0.22841999999999998,144.71791000000002,0.38,2376,4.0,0.375,41.88415,-87.63241,-9.693,1,0.507,0.0,138.89,0.449,0.22841999999999998,125.02799999999999,1.0,4.0,0.124,0
6272,0.386151631,1.0,0.7752899999999999,1.0,0.7752899999999999,234.39628,0.0,2226,7.0,0.138,46.71067,1.71819,-6.372999999999999,1,0.39399999999999996,0.0,230.55700000000002,0.995,0.4763,99.75,0.910697616,1.0,0.0,2007
6277,0.0,0.009000000000000001,0.87377,0.84,0.42412,325.92933999999997,0.0,317,4.0,0.615,37.15735675013362,-63.93335786851952,-5.563,0,0.465,0.0,315.176,0.43200000000000005,0.20042000000000001,133.987,1.0,4.0,0.0,0
6278,0.25328197399999997,0.038,1.14182,0.718,0.53299,267.38892999999996,0.212,574,6.0,0.337,34.053490000000004,-118.24531999999999,-11.179,1,0.46,0.0,243.722,0.45399999999999996,0.22705999999999998,98.001,0.998451364,5.0,0.743,0
6280,0.49218790100000004,0.08900000000000001,1.87231,0.0,0.0731,203.31056999999998,0.63,2677,2.0,0.382,37.15735675013362,-63.93335786851952,-6.452000000000001,0,0.381,1.0,199.053,0.8440000000000001,0.0731,100.009,0.9594460090000001,5.0,0.528,2009
6282,0.45362971799999996,0.0,0.065,0.0,0.065,338.05016,0.0,2624,1.0,0.35600000000000004,36.832640000000005,-76.29771,-12.769,1,0.34600000000000003,1.0,333.369,0.7709999999999999,0.065,71.031,0.957967227,1.0,0.47600000000000003,2007
6283,0.43870167,0.024,2.3285099999999996,0.684,0.6895399999999999,281.83465,0.45,2949,7.0,0.8440000000000001,37.15735675013362,-63.93335786851952,-6.392,1,0.7090000000000001,0.0,268.997,0.266,0.17890999999999999,73.05199999999999,0.996944002,4.0,0.349,0
6285,0.37277649799999996,0.281,2.79098,0.071,1.99784,225.14892999999998,2.49,2841,5.0,0.371,41.90311,12.49576,-25.349,0,0.49,0.0,214.338,0.071,1.99784,79.26100000000001,1.0,5.0,0.49,0
6286,0.333584628,0.073,0.6581600000000001,0.0,0.28593,217.75627999999998,0.0,1998,1.0,1.0,18.03965,-77.51329,-4.481,1,0.863,0.0,212.37,1.0,0.10074,161.899,0.9057867059999999,4.0,0.34700000000000003,0
6287,0.390963612,0.585,0.23936,0.825,0.23936,207.09832,0.195,3305,4.0,0.46299999999999997,37.15735675013362,-63.93335786851952,-4.66,1,0.512,1.0,191.65200000000002,0.8059999999999999,0.04633,154.35399999999998,0.935594699,4.0,0.0,2008
6290,0.39599952299999996,0.021,0.32861,0.578,0.32861,228.72771,0.253,2845,7.0,0.001,37.15735675013362,-63.93335786851952,-8.277999999999999,1,0.386,0.0,216.3,0.58,0.10879000000000001,124.104,1.0,4.0,1.0,0
6291,0.473613189,0.006999999999999999,0.70126,0.737,0.23294,153.33831999999998,0.0,3512,0.0,1.0,37.15735675013362,-63.93335786851952,-8.208,1,0.845,1.0,145.467,0.6809999999999999,0.07736,128.02200000000002,0.987541562,4.0,0.431,2009
6292,0.32188269,0.125,4.736619999999999,0.904,0.40639000000000003,234.57914,0.33399999999999996,1587,4.0,1.0,37.15735675013362,-63.93335786851952,-12.452,0,0.872,0.0,230.354,0.539,0.06854,91.044,1.0,5.0,0.369,0
6293,0.533085375,0.11599999999999999,0.05053,0.563,0.05053,189.54404,0.183,3964,7.0,0.209,37.15735675013362,-63.93335786851952,-3.753,0,0.371,1.0,176.82,0.772,0.05053,162.019,0.9847027770000001,4.0,0.659,0
6295,0.453371188,0.012,1.0459399999999999,1.0,0.06954,247.77097999999998,0.14800000000000002,3319,7.0,0.484,37.15735675013362,-63.93335786851952,-5.652,1,0.436,0.0,242.765,0.0,0.06954,150.78799999999998,1.0,4.0,0.127,0
6298,0.590449277,0.04,0.9406700000000001,0.628,0.9406700000000001,217.49506,4.18,3947,3.0,0.0,37.15735675013362,-63.93335786851952,-3.6239999999999997,0,0.22,0.0,214.19799999999998,0.162,0.9406700000000001,190.11599999999999,0.9992149929999999,4.0,0.0,2005
6299,0.381467815,0.0,1.43423,0.0,0.5091600000000001,295.3922,0.0,2371,1.0,0.5489999999999999,37.15735675013362,-63.93335786851952,-5.113,1,0.42100000000000004,1.0,295.392,0.6579999999999999,0.27071,130.017,0.935335903,4.0,0.10800000000000001,2001
6300,0.64298222,0.467,1.28654,0.0,0.48531,188.65587,0.0,3919,0.0,0.531,37.15735675013362,-63.93335786851952,-4.706,0,0.406,1.0,185.46900000000002,0.7020000000000001,0.285,150.077,0.919399761,4.0,1.0,2008
6302,0.409550595,0.153,0.68414,0.325,0.18738,159.76443999999998,0.0,2543,9.0,0.235,37.15735675013362,-63.93335786851952,-3.352,0,0.355,0.0,159.764,0.313,0.06273,197.143,1.0,7.0,0.479,0
6303,0.398181055,0.019,1.20235,0.272,0.34985,266.39628,0.473,1837,2.0,0.687,37.15735675013362,-63.93335786851952,-15.135,1,0.599,1.0,255.576,0.48700000000000004,0.13709000000000002,144.217,1.0,4.0,0.0,0
6304,0.54794043,0.386,1.46725,0.294,0.6883600000000001,218.04362999999998,3.1289999999999996,4031,9.0,0.657,37.15735675013362,-63.93335786851952,-5.672000000000001,0,0.596,0.0,211.998,0.0,0.23078,73.178,0.9999416940000001,4.0,0.2,2007
6305,0.44785896700000005,0.01,0.36751999999999996,0.9259999999999999,0.36751999999999996,151.87546,0.165,3144,7.0,0.313,51.59109,-0.14858,-11.298,1,0.5920000000000001,0.0,149.507,0.0,0.12080999999999999,123.085,0.985448643,4.0,0.259,0
6306,0.320660017,0.43700000000000006,0.35370999999999997,0.884,0.35370999999999997,281.86077,0.154,1928,1.0,0.846,37.15735675013362,-63.93335786851952,-8.488999999999999,1,0.732,0.0,270.06,0.24600000000000002,0.05849,100.98,0.984702502,4.0,1.0,2008
6307,0.399186285,0.033,0.36469,0.562,0.36469,130.66404,0.0,2674,11.0,0.599,37.15735675013362,-63.93335786851952,-7.204,0,0.591,0.0,118.544,0.262,0.21670999999999999,130.49,0.846695399,3.0,0.64,1989
6311,0.48801984200000004,0.09,2.4527,0.565,0.47431,126.64118,0.467,3830,1.0,0.429,29.424490000000002,-98.49462,-9.423,1,0.44299999999999995,1.0,113.615,0.272,0.1443,122.47,1.0,5.0,0.147,1993
6312,0.43523923700000006,0.039,0.50459,1.0,0.50459,233.9522,0.0,2465,5.0,0.313,35.85683,129.2459,-7.571000000000001,1,0.355,0.0,228.357,1.0,0.25493000000000005,120.006,1.0,4.0,1.0,2009
6314,0.450779891,0.0,0.39161999999999997,0.0,0.39161999999999997,42.91873,2.752,2987,6.0,0.762,40.71455,-74.00712,-14.931,1,0.685,0.0,42.919,0.21100000000000002,0.39161999999999997,201.541,0.9391052870000001,1.0,0.0,0
6315,0.32582401899999996,0.046,0.97329,0.41600000000000004,0.48013,227.16036,0.29,2142,7.0,0.715,37.15735675013362,-63.93335786851952,-8.724,1,0.7440000000000001,0.0,216.271,0.0,0.23355,122.161,1.0,4.0,0.965,0
6317,0.47920455799999995,0.15,4.051819999999999,0.5820000000000001,3.1970400000000003,243.98322000000002,5.445,3267,2.0,0.581,37.15735675013362,-63.93335786851952,-7.977,1,0.49,0.0,227.753,0.057,2.99158,141.118,0.9880334909999999,4.0,0.456,2006
6320,0.479765389,0.025,1.08351,0.565,0.48713,222.22322000000003,0.0,3498,9.0,0.56,33.52029,-86.8115,-10.462,1,0.495,0.0,210.013,0.721,0.03701,101.694,1.0,4.0,0.568,0
6321,0.38928061,0.217,3.3389699999999998,0.418,0.48982,197.51138,0.0,2163,5.0,0.0,37.271879999999996,-119.27023,-12.505,0,0.37,1.0,187.321,0.298,0.16526,85.493,1.0,7.0,1.0,0
6324,0.323122512,0.037000000000000005,1.2485899999999999,0.917,0.268,273.24036,0.21600000000000003,1903,0.0,0.267,37.15735675013362,-63.93335786851952,-7.417000000000001,1,0.441,0.0,261.671,0.8320000000000001,0.268,121.99,0.9107771840000001,4.0,0.7559999999999999,0
6325,0.476389109,0.831,1.90907,0.385,0.44132,166.32118,0.0,3265,6.0,0.303,47.603559999999995,-122.32943999999999,-5.13,0,0.337,1.0,158.662,0.583,0.06857,81.419,1.0,4.0,0.025,1991
6326,0.0,0.127,4.28094,0.541,0.6150100000000001,203.65016,0.2,439,10.0,0.059000000000000004,44.115590000000005,-120.51483999999999,-13.552,0,0.078,0.0,195.019,0.6609999999999999,0.27392,100.27799999999999,1.0,7.0,0.6459999999999999,0
6328,0.5459755310000001,0.028999999999999998,0.93489,0.9740000000000001,0.42328000000000005,316.99546000000004,0.305,3636,8.0,0.618,52.0953,1.31388,-9.645,1,0.544,0.0,313.197,0.565,0.17003,121.96600000000001,1.0,4.0,0.0,1973
6329,0.36296059700000005,0.13,1.1590200000000002,0.491,0.6298,234.73587,3.466,1430,0.0,0.166,30.16602,-96.39998,-14.18,1,0.46299999999999997,0.0,219.893,0.049,0.6298,120.04899999999999,1.0,4.0,0.455,2004
6330,0.38104410899999996,0.011000000000000001,1.224,0.731,0.6290600000000001,286.53668999999996,0.0,1497,1.0,0.14300000000000002,37.15735675013362,-63.93335786851952,-6.292000000000001,0,0.475,1.0,255.565,0.256,0.32321,98.51299999999999,0.938210395,4.0,0.643,2001
6335,0.405618982,0.08199999999999999,0.7307600000000001,0.221,0.28876,207.17668999999998,0.0,3120,4.0,0.677,37.15735675013362,-63.93335786851952,-6.236000000000001,0,0.733,1.0,197.57299999999998,0.525,0.06667999999999999,117.027,0.855788212,4.0,0.8590000000000001,2010
6336,0.430942043,0.079,0.32001999999999997,0.0,0.32001999999999997,508.89097999999996,0.0,3081,7.0,1.0,35.830729999999996,-85.97874,-23.576999999999998,1,0.846,0.0,508.89099999999996,0.24100000000000002,0.1828,109.936,0.992985879,4.0,0.35600000000000004,0
6337,0.550212562,0.006,1.07028,1.0,0.07003999999999999,255.7122,0.264,3654,0.0,0.439,37.15735675013362,-63.93335786851952,-17.569000000000003,1,0.534,1.0,242.898,0.469,0.07003999999999999,117.661,0.97940879,4.0,1.0,1983
6338,0.325018376,0.892,0.31578,0.892,0.31578,320.522,0.27,958,7.0,0.7859999999999999,50.44801,-104.59518,-20.343,1,0.431,0.0,283.086,0.716,0.31578,108.234,1.0,1.0,0.0,2000
6339,0.601729756,0.077,1.20238,0.028999999999999998,0.62727,237.73995,0.0,3860,1.0,0.4,37.15735675013362,-63.93335786851952,-3.59,1,0.405,1.0,237.74,0.408,0.19302,102.72399999999999,0.948416824,4.0,0.815,1997
6342,0.36445059399999996,0.064,0.91675,0.963,0.2093,351.45097999999996,0.16,2722,5.0,0.6920000000000001,55.8578,-4.24251,-8.025,0,0.632,0.0,344.218,1.0,0.03244,85.00299999999999,0.9057158790000001,4.0,0.43,0
6344,0.451998594,0.792,0.6563399999999999,0.792,0.6563399999999999,232.59382999999997,0.0,3491,0.0,0.687,37.15735675013362,-63.93335786851952,-10.692,1,0.478,0.0,219.463,0.877,0.45493999999999996,159.89,0.97497407,1.0,0.0,0
6345,0.440715115,0.024,0.66608,0.598,0.06538,174.99383,0.14800000000000002,3362,7.0,0.14300000000000002,37.15735675013362,-63.93335786851952,-5.189,1,0.21600000000000003,1.0,165.1,0.19699999999999998,0.06538,100.119,0.94391152,4.0,0.716,0
6348,0.304246374,8.85524,1.0,0.0,-60.0,22050.0,0.0,297,904.8028099999999,19.081,37.15735675013362,-63.93335786851952,0.0,0,0.23600000000000002,0.0,-21.394000000000002,9.22756,0.0,1.0,2239217.0,0.428,898.8910000000001,0
6350,0.35597435899999996,0.013000000000000001,0.8623700000000001,1.0,0.43895,167.23546000000002,0.369,1864,8.0,0.802,31.553790000000003,-90.10785,-15.622,1,0.5660000000000001,0.0,160.467,1.0,0.43895,157.532,0.9934478240000001,4.0,0.7290000000000001,0
6351,0.46788551100000003,0.162,0.9663799999999999,0.265,0.46412,163.91791,0.18899999999999997,3390,11.0,0.86,52.478590000000004,-1.9086,-6.028,0,0.695,1.0,153.884,0.774,0.21299,119.2,0.9619381440000001,4.0,0.8029999999999999,2000
6352,0.0,0.048,1.3357,0.28600000000000003,0.44123999999999997,338.44199999999995,0.0,317,11.0,0.635,37.15735675013362,-63.93335786851952,-4.045,0,0.532,0.0,335.85900000000004,0.6890000000000001,0.214,133.983,1.0,4.0,0.937,0
6359,0.365686606,0.042,0.31269,0.337,0.31269,229.66812000000002,0.098,2128,6.0,0.7809999999999999,37.15735675013362,-63.93335786851952,-9.349,1,0.5710000000000001,1.0,219.852,0.9690000000000001,0.13062,167.377,1.0,4.0,0.8029999999999999,1992
6360,0.49635140899999997,0.0,30.962320000000002,0.695,1.01425,185.57342,3.187,3709,7.0,0.688,-37.81753,144.96715,-14.312999999999999,1,0.612,0.0,182.52,0.8370000000000001,0.43956000000000006,38.336999999999996,1.0,4.0,0.0,0
6362,0.395478861,0.48,1.44832,0.55,0.7138,289.61914,0.0,2208,7.0,0.309,37.15735675013362,-63.93335786851952,-9.353,1,0.17600000000000002,1.0,279.626,0.319,0.34065,86.27799999999999,0.9614362790000001,4.0,1.0,0
6368,0.43870167,0.111,0.26975,0.585,0.26975,210.70322000000002,0.363,2949,6.0,0.11900000000000001,37.15735675013362,-63.93335786851952,-3.103,0,0.212,0.0,210.703,0.787,0.09502999999999999,115.71700000000001,0.996944002,5.0,0.713,0
6370,0.329220236,0.07400000000000001,0.80079,0.0,0.43498000000000003,285.83137999999997,0.0,804,3.0,0.319,37.15735675013362,-63.93335786851952,-5.977,0,0.42200000000000004,0.0,269.172,0.619,0.2507,165.965,0.936302238,4.0,0.196,1991
6373,0.31853603,0.255,1.2384600000000001,0.9640000000000001,0.55828,179.43465,0.149,673,11.0,0.151,51.50632,-0.12714,-9.146,1,0.17600000000000002,0.0,171.38099999999997,0.903,0.23661,97.571,0.967739727,4.0,0.985,1973
6375,0.481369053,0.726,0.46098,0.726,0.46098,163.94404,0.142,2182,5.0,0.62,34.07292,-118.39981,-14.962,1,0.228,0.0,153.681,0.0,0.14470999999999998,97.52,1.0,1.0,0.341,1964
6376,0.326750334,0.799,0.5141,0.799,0.5141,165.0673,0.392,1677,0.0,0.624,36.068000000000005,-90.9564,-15.853,1,0.542,0.0,158.97,0.27,0.20188,99.006,0.9604966659999999,1.0,0.0,0
6380,0.665576619,0.034,0.92932,1.0,0.41008999999999995,285.09995,0.366,4026,1.0,0.0,37.15735675013362,-63.93335786851952,-4.104,1,0.0,1.0,263.663,1.0,0.15112,116.512,1.0,4.0,1.0,1985
6383,0.401734351,0.32299999999999995,1.40009,0.583,0.6319899999999999,237.13914,0.0,2618,1.0,0.0,37.15735675013362,-63.93335786851952,-4.612,1,0.249,0.0,232.856,0.19699999999999998,0.28928000000000004,85.26299999999999,1.0,4.0,1.0,2004
6387,0.35438469,0.13699999999999998,0.51232,0.6970000000000001,0.51232,456.69832,0.41,1489,7.0,0.406,37.15735675013362,-63.93335786851952,-18.342,1,0.565,0.0,439.014,0.16899999999999998,0.21454,66.85600000000001,1.0,4.0,0.0,1971
6388,0.526549035,0.01,0.40995,0.8290000000000001,0.40995,269.29587000000004,0.665,3582,10.0,0.541,37.8695,-122.2705,-5.074,1,0.63,0.0,265.561,0.6629999999999999,0.10181,130.461,0.9180341590000001,4.0,0.511,1986
